[Actuators @ factory.py:85][DEBUG] 2017-11-10 15:59:42,852: Logging to: logs/2017_Nov_10/Actuators/15_59_42.log
[Actuators @ arduino.py:78][INFO] 2017-11-10 15:59:43,145: configuring for the first time. whoiam=naboris actuators
[Actuators @ arduino.py:81][INFO] 2017-11-10 15:59:43,165: Found suitable addresses: '['/dev/ttyUSB0']'
[Actuators @ arduino.py:288][DEBUG] 2017-11-10 15:59:43,170: /dev/ttyUSB0 is ready
[Actuators @ arduino.py:357][DEBUG] 2017-11-10 15:59:44,762: Checking 'whoareyou' protocol
[Actuators @ arduino.py:401][DEBUG] 2017-11-10 15:59:45,963: Writing 'whoareyou' again
[Actuators @ arduino.py:401][DEBUG] 2017-11-10 15:59:46,563: Writing 'whoareyou' again
[Actuators @ arduino.py:391][DEBUG] 2017-11-10 15:59:46,592: received packet: 'iamnaboris actuators'
[Actuators @ arduino.py:320][DEBUG] 2017-11-10 15:59:46,594: Found ID 'naboris actuators'
[Actuators @ arduino.py:357][DEBUG] 2017-11-10 15:59:46,594: Checking 'init?' protocol
[Actuators @ arduino.py:391][DEBUG] 2017-11-10 15:59:46,901: received packet: 'init:0\t24'
[Actuators @ arduino.py:342][DEBUG] 2017-11-10 15:59:46,901: sent initialization data: '0\t24'
[Actuators @ arduino.py:138][INFO] 2017-11-10 15:59:46,902: address '/dev/ttyUSB0' has ID 'naboris actuators'
[Actuators @ arduino.py:88][INFO] 2017-11-10 15:59:46,902: configuring done. Finding whoiam=naboris actuators
[Actuators @ arduino.py:55][INFO] 2017-11-10 15:59:46,903: naboris actuators's setup complete
[Actuators @ actuators.py:119][INFO] 2017-11-10 15:59:46,923: Number of leds: 24
[Actuators @ arduino.py:159][INFO] 2017-11-10 15:59:46,952: Device has started!
[Actuators @ arduino.py:160][INFO] 2017-11-10 15:59:46,954: init packet: 0	24
[Actuators @ arduino.py:199][DEBUG] 2017-11-10 15:59:46,966: Write queue not empty
[Actuators @ arduino.py:199][DEBUG] 2017-11-10 15:59:47,051: Write queue not empty
[Actuators @ node.py:79][DEBUG] 2017-11-10 15:59:48,477: [log buffer start]
[DEBUG, 1510347586.9423761]: putting: o000015015015024
[DEBUG, 1510347586.9436357]: putting: x
[DEBUG, 1510347587.0469398]: putting: c090075
[DEBUG, 1510347587.1476882]: EncoderMessage(t: 1510347587.150465, n: 0, pt: 1510347587.1476882, et: 2.32, r: 0, l: 0, dr: 0.0, dl: 0.0)
[DEBUG, 1510347587.1476882]: EncoderMessage(t: 1510347587.1509228, n: 1, pt: 1510347587.1476882, et: 2.32, r: 0, l: 0, dr: 0.0, dl: 0.0)
[DEBUG, 1510347587.1476882]: Bno055Message(t: 1510347587.151183, pt: 1510347587.1476882, at: 2.321, n: 0, euler: (0.0, 0.0, 0.0), mag: (0.0, 0.0, 0.0), gyro: (0.0, 0.0, 0.0), accel: (0.0, 0.0, 0.0), linaccel: (0.0, 0.0, 0.0), quat: (0.0, 0.0, 0.0, 0.0))
[DEBUG, 1510347587.7058964]: Bno055Message(t: 1510347587.151183, pt: 1510347587.7058964, at: 2.884, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (6.375, -0.0625, -0.0625), gyro: (0.0011, 0.0044, 0.0022), accel: (-0.52, 0.88, 9.9), linaccel: (-0.06, -0.01, 0.14), quat: (-0.0001, -0.0001, -0.0001, 0.0))
[DEBUG, 1510347587.760231]: Bno055Message(t: 1510347587.151183, pt: 1510347587.760231, at: 2.911, n: 0, euler: (-0.08944812416470939, -0.04690572364734761, 0.0), mag: (6.0, -0.375, 40.5625), gyro: (-0.0011, 0.0, -0.0011), accel: (-0.52, 0.88, 10.03), linaccel: (-0.06, 0.0, 0.28), quat: (0.0451, 0.0236, 0.0, 0.0))
[DEBUG, 1510347587.760231]: Bno055Message(t: 1510347587.151183, pt: 1510347587.760231, at: 2.937, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (6.0, -1.0625, 39.75), gyro: (0.0, 0.0033, 0.0011), accel: (-0.46, 0.89, -0.01), linaccel: (0.0, 0.01, 0.18), quat: (-0.0001, -0.0001, -0.0001, 0.0))
[DEBUG, 1510347587.825238]: Bno055Message(t: 1510347587.151183, pt: 1510347587.825238, at: 2.965, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (5.25, -1.0625, 39.75), gyro: (-0.0011, -0.0133, 0.0), accel: (-0.03, 1.03, 10.06), linaccel: (0.42, 0.15, 0.3), quat: (0.0451, 0.0235, -0.0001, 0.0))
[DEBUG, 1510347587.825238]: Bno055Message(t: 1510347587.151183, pt: 1510347587.825238, at: 2.992, n: 0, euler: (-0.08944812416470939, -0.04690572364734761, 6.28209447639709), mag: (6.375, -0.0625, -0.0625), gyro: (0.0167, 0.0322, 0.01), accel: (-1.32, 1.32, 9.77), linaccel: (-0.56, 0.46, 0.04), quat: (0.0452, 0.0237, 0.0, 0.0))
[DEBUG, 1510347587.900084]: Bno055Message(t: 1510347587.151183, pt: 1510347587.900084, at: 3.019, n: 0, euler: (-0.08944812416470939, -0.04690572364734761, 6.28209447639709), mag: (6.375, -1.5, 39.75), gyro: (0.0167, -0.02, -0.0089), accel: (-0.02, 0.94, -0.01), linaccel: (-0.09, 0.2, 0.24), quat: (0.0452, 0.0237, 0.0, 0.0))
[DEBUG, 1510347587.900084]: Bno055Message(t: 1510347587.151183, pt: 1510347587.900084, at: 3.044, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (5.25, -0.0625, -0.0625), gyro: (-0.0022, 0.0233, 0.0089), accel: (-0.75, 0.82, 9.88), linaccel: (-0.29, -0.05, 0.12), quat: (0.0452, 0.0237, 0.0, 0.0))
[DEBUG, 1510347587.900084]: Bno055Message(t: 1510347587.151183, pt: 1510347587.900084, at: 3.069, n: 0, euler: (-0.08944812416470939, -0.04690572364734761, 6.28209447639709), mag: (5.25, -1.5, 39.75), gyro: (0.0011, 0.0, 0.0), accel: (-0.27, 0.9, -0.01), linaccel: (-0.22, 0.06, 0.24), quat: (-0.0001, -0.0001, 0.0, 0.0))
[DEBUG, 1510347587.9225407]: Bno055Message(t: 1510347587.151183, pt: 1510347587.9225407, at: 3.096, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (6.375, -0.0625, -0.0625), gyro: (0.0056, -0.0133, -0.0056), accel: (-0.22, 0.96, 10.03), linaccel: (0.23, 0.07, 0.28), quat: (-0.0001, 0.0238, 0.0, 0.0))
[DEBUG, 1510347588.0085719]: Bno055Message(t: 1510347587.151183, pt: 1510347588.0085719, at: 3.123, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (6.375, -0.0625, -0.0625), gyro: (-0.0022, 0.0111, 0.0044), accel: (-0.64, 0.96, 10.02), linaccel: (-0.18, 0.07, 0.26), quat: (0.045, 0.0237, 0.0, 0.0))
[DEBUG, 1510347588.0085719]: Bno055Message(t: 1510347587.151183, pt: 1510347588.0085719, at: 3.147, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (5.5625, -0.75, 39.75), gyro: (-0.0033, -0.0122, -0.0011), accel: (-0.35, 0.88, -0.01), linaccel: (0.1, 0.0, 0.24), quat: (-0.0001, -0.0001, 0.0, 0.0))
[DEBUG, 1510347588.0085719]: Bno055Message(t: 1510347587.151183, pt: 1510347588.0085719, at: 3.174, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (5.5625, -0.75, 39.75), gyro: (0.0, 0.0022, 0.0), accel: (-0.52, 0.91, 10.03), linaccel: (-0.06, 0.03, 0.27), quat: (0.045, 0.0237, 0.0, 0.0))
[DEBUG, 1510347588.0848804]: Bno055Message(t: 1510347587.151183, pt: 1510347588.0848804, at: 3.198, n: 0, euler: (-0.08944812416470939, -0.04690572364734761, 6.28209447639709), mag: (5.5625, -0.375, 39.375), gyro: (-0.0011, -0.0022, 0.0011), accel: (-0.58, 0.88, -0.01), linaccel: (-0.12, 0.0, 0.17), quat: (-0.0001, -0.0001, 0.0, 0.0))
[DEBUG, 1510347588.0848804]: Bno055Message(t: 1510347587.151183, pt: 1510347588.0848804, at: 3.224, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (5.5625, -0.0625, -0.0625), gyro: (0.0011, -0.0011, -0.0011), accel: (-0.51, 0.9, 10.07), linaccel: (-0.05, 0.02, 0.31), quat: (0.045, 0.0237, 0.0, 0.0))
[DEBUG, 1510347588.0848804]: Bno055Message(t: 1510347587.151183, pt: 1510347588.0848804, at: 3.25, n: 0, euler: (-0.08944812416470939, -0.04690572364734761, 6.28209447639709), mag: (5.5625, -1.5, 39.0), gyro: (-0.0022, 0.0, -0.0022), accel: (-0.36, 0.9, -0.01), linaccel: (0.09, 0.02, 0.26), quat: (-0.0001, -0.0001, 0.0, 0.0))
[DEBUG, 1510347588.1496863]: Bno055Message(t: 1510347587.151183, pt: 1510347588.1496863, at: 3.276, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (5.5625, -0.0625, -0.0625), gyro: (0.0, 0.0078, 0.0011), accel: (-0.54, 0.9, 9.95), linaccel: (-0.08, 0.01, 0.2), quat: (-0.0001, -0.0001, 0.0, 0.0))
[DEBUG, 1510347588.1496863]: Bno055Message(t: 1510347587.151183, pt: 1510347588.1496863, at: 3.302, n: 0, euler: (-0.08944812416470939, -0.04690572364734761, 6.28209447639709), mag: (6.0, -1.0625, 40.1875), gyro: (-0.0011, -0.0056, 0.0), accel: (-0.39, 0.89, 9.95), linaccel: (0.05, -0.02, 0.28), quat: (0.045, 0.0236, 0.0, 0.0))
[DEBUG, 1510347588.1496863]: Bno055Message(t: 1510347587.151183, pt: 1510347588.1496863, at: 3.329, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (6.0, -1.0625, 40.1875), gyro: (0.0011, 0.0033, 0.0022), accel: (-0.54, 0.9, -0.01), linaccel: (-0.08, 0.02, 0.23), quat: (-0.0001, -0.0001, 0.0, 0.0))
[DEBUG, 1510347588.2364464]: Bno055Message(t: 1510347587.151183, pt: 1510347588.2364464, at: 3.356, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (6.75, -0.0625, -0.0625), gyro: (0.0011, 0.0, 0.0022), accel: (-0.43, 0.89, 10.06), linaccel: (0.02, 0.01, 0.3), quat: (0.045, 0.0236, 0.0, 0.0))
[DEBUG, 1510347588.2364464]: Bno055Message(t: 1510347587.151183, pt: 1510347588.2364464, at: 3.381, n: 0, euler: (-0.08944812416470939, -0.04690572364734761, 6.28209447639709), mag: (6.75, -0.75, 40.1875), gyro: (0.0, 0.0044, 0.0022), accel: (-0.53, 0.9, -0.01), linaccel: (-0.06, -0.02, 0.17), quat: (-0.0001, -0.0001, 0.0, 0.0))
[DEBUG, 1510347588.2364464]: Bno055Message(t: 1510347587.151183, pt: 1510347588.2364464, at: 3.406, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (5.5625, -0.0625, -0.0625), gyro: (0.0011, -0.0044, 0.0011), accel: (-0.4, 0.89, 10.04), linaccel: (0.06, 0.0, 0.28), quat: (0.045, 0.0236, 0.0, 0.0))
[DEBUG, 1510347588.3116803]: Bno055Message(t: 1510347587.151183, pt: 1510347588.3116803, at: 3.434, n: 0, euler: (-0.08944812416470939, -0.04690572364734761, 6.28209447639709), mag: (5.5625, -0.0625, -0.0625), gyro: (-0.0011, 0.0033, 0.0011), accel: (-0.5, 0.9, 9.97), linaccel: (0.02, -0.01, 0.14), quat: (0.045, 0.0236, 0.0, 0.0))
[DEBUG, 1510347588.3116803]: Bno055Message(t: 1510347587.151183, pt: 1510347588.3116803, at: 3.458, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (6.0, -1.5, 39.0), gyro: (0.0, 0.0022, 0.0033), accel: (-0.49, 0.89, 10.01), linaccel: (-0.03, 0.01, 0.25), quat: (-0.0001, -0.0001, 0.0, 0.0))
[DEBUG, 1510347588.3116803]: Bno055Message(t: 1510347587.151183, pt: 1510347588.3116803, at: 3.484, n: 0, euler: (-0.08944812416470939, -0.04690572364734761, 6.28209447639709), mag: (6.0, -1.5, -0.0625), gyro: (0.0011, -0.0011, -0.0011), accel: (-0.46, 0.9, 10.04), linaccel: (0.03, 0.0, 0.15), quat: (0.045, 0.0236, 0.0, 0.0))
[DEBUG, 1510347588.387326]: Bno055Message(t: 1510347587.151183, pt: 1510347588.387326, at: 3.51, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (5.5625, 0.0, 40.1875), gyro: (0.0022, 0.0044, 0.0), accel: (-0.49, 0.91, 10.03), linaccel: (-0.03, 0.03, 0.27), quat: (-0.0001, -0.0001, 0.0, 0.0))
[DEBUG, 1510347588.387326]: Bno055Message(t: 1510347587.151183, pt: 1510347588.387326, at: 3.535, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (5.5625, -0.0625, -0.0625), gyro: (0.0, -0.0011, -0.0011), accel: (-0.46, 0.91, 9.93), linaccel: (0.0, 0.03, 0.17), quat: (0.045, 0.0236, 0.0, 0.0))
[DEBUG, 1510347588.387326]: Bno055Message(t: 1510347587.151183, pt: 1510347588.387326, at: 3.56, n: 0, euler: (-0.08944812416470939, -0.04690572364734761, 6.28209447639709), mag: (5.5625, -1.5, 40.5625), gyro: (0.0, 0.0044, 0.0), accel: (-0.49, 0.91, 10.04), linaccel: (-0.03, 0.03, 0.28), quat: (-0.0001, -0.0001, 0.0, 0.0))
[DEBUG, 1510347588.4631252]: Bno055Message(t: 1510347587.151183, pt: 1510347588.4631252, at: 3.585, n: 0, euler: (-0.08944812416470939, -0.04690572364734761, 6.28209447639709), mag: (5.5625, -0.0625, -0.0625), gyro: (0.0011, 0.0, 0.0011), accel: (-0.44, 0.91, 9.93), linaccel: (0.02, 0.03, 0.17), quat: (0.045, 0.0236, 0.0, 0.0))
[log buffer end]
[Actuators @ node.py:81][DEBUG] 2017-11-10 15:59:48,479: logging message buffer (len=16624)
[Actuators @ node.py:79][DEBUG] 2017-11-10 15:59:49,689: [log buffer start]
[DEBUG, 1510347588.4631252]: Bno055Message(t: 1510347587.151183, pt: 1510347588.4631252, at: 3.609, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (5.5625, -1.5, 39.75), gyro: (-0.0011, 0.0, 0.0), accel: (-0.49, 0.88, 10.02), linaccel: (-0.03, 0.03, 0.26), quat: (-0.0001, -0.0001, 0.0, 0.0))
[DEBUG, 1510347588.4631252]: Bno055Message(t: 1510347587.151183, pt: 1510347588.4631252, at: 3.634, n: 0, euler: (-0.08944812416470939, -0.04690572364734761, 6.28209447639709), mag: (5.5625, -0.0625, -0.0625), gyro: (-0.0022, 0.0, -0.0011), accel: (-0.44, 0.89, 9.93), linaccel: (0.01, 0.0, 0.17), quat: (0.045, 0.0236, 0.0, 0.0))
[DEBUG, 1510347588.5388882]: Bno055Message(t: 1510347587.151183, pt: 1510347588.5388882, at: 3.659, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (5.5625, -1.5, 40.5625), gyro: (0.0011, 0.0011, -0.0011), accel: (-0.48, 0.91, 10.03), linaccel: (-0.02, 0.03, 0.28), quat: (-0.0001, -0.0001, 0.0, 0.0))
[DEBUG, 1510347588.5388882]: Bno055Message(t: 1510347587.151183, pt: 1510347588.5388882, at: 3.686, n: 0, euler: (-0.08944812416470939, -0.04690572364734761, 6.28209447639709), mag: (5.5625, -0.0625, -0.0625), gyro: (-0.0022, -0.0011, -0.0011), accel: (-0.48, 0.91, 9.91), linaccel: (-0.02, 0.02, 0.16), quat: (0.045, 0.0236, 0.0, 0.0))
[DEBUG, 1510347588.5388882]: Bno055Message(t: 1510347587.151183, pt: 1510347588.5388882, at: 3.709, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 6.28209447639709), mag: (6.0, -0.375, 39.75), gyro: (-0.0011, 0.0011, 0.0011), accel: (-0.46, 0.9, 10.01), linaccel: (0.0, 0.02, 0.26), quat: (-0.0001, -0.0001, 0.0, 0.0))
