[Actuators @ factory.py:85][DEBUG] 2017-11-10 18:28:59,548: Logging to: logs/2017_Nov_10/Actuators/18_28_59.log
[Actuators @ arduino.py:78][INFO] 2017-11-10 18:28:59,840: configuring for the first time. whoiam=naboris actuators
[Actuators @ arduino.py:81][INFO] 2017-11-10 18:28:59,860: Found suitable addresses: '['/dev/ttyUSB0']'
[Actuators @ arduino.py:288][DEBUG] 2017-11-10 18:28:59,864: /dev/ttyUSB0 is ready
[Actuators @ arduino.py:357][DEBUG] 2017-11-10 18:29:01,457: Checking 'whoareyou' protocol
[Actuators @ arduino.py:401][DEBUG] 2017-11-10 18:29:02,658: Writing 'whoareyou' again
[Actuators @ arduino.py:401][DEBUG] 2017-11-10 18:29:03,258: Writing 'whoareyou' again
[Actuators @ arduino.py:391][DEBUG] 2017-11-10 18:29:03,295: received packet: 'iamnaboris actuators'
[Actuators @ arduino.py:320][DEBUG] 2017-11-10 18:29:03,296: Found ID 'naboris actuators'
[Actuators @ arduino.py:357][DEBUG] 2017-11-10 18:29:03,296: Checking 'init?' protocol
[Actuators @ arduino.py:391][DEBUG] 2017-11-10 18:29:03,588: received packet: 'init:0\t24'
[Actuators @ arduino.py:342][DEBUG] 2017-11-10 18:29:03,589: sent initialization data: '0\t24'
[Actuators @ arduino.py:138][INFO] 2017-11-10 18:29:03,589: address '/dev/ttyUSB0' has ID 'naboris actuators'
[Actuators @ arduino.py:88][INFO] 2017-11-10 18:29:03,590: configuring done. Finding whoiam=naboris actuators
[Actuators @ arduino.py:55][INFO] 2017-11-10 18:29:03,590: naboris actuators's setup complete
[Actuators @ actuators.py:137][INFO] 2017-11-10 18:29:03,611: Number of leds: 24
[Actuators @ arduino.py:159][INFO] 2017-11-10 18:29:03,632: Device has started!
[Actuators @ arduino.py:160][INFO] 2017-11-10 18:29:03,633: init packet: 0	24
[Actuators @ arduino.py:199][DEBUG] 2017-11-10 18:29:03,645: Write queue not empty
[Actuators @ arduino.py:199][DEBUG] 2017-11-10 18:29:03,751: Write queue not empty
[Actuators @ node.py:79][DEBUG] 2017-11-10 18:29:05,154: [log buffer start]
[DEBUG, 1510356543.64175]: putting: o000015015015024
[DEBUG, 1510356543.6425533]: putting: x
[DEBUG, 1510356543.642646]: led s: 0, end: 24, r: 15, g: 15, b: 15
[DEBUG, 1510356543.743894]: putting: c090075
[DEBUG, 1510356543.7945511]: EncoderMessage(t: 1510356543.8037672, n: 0, pt: 1510356543.7945511, et: 2.308, r: 0, l: 0, dr: 0.0, dl: 0.0)
[DEBUG, 1510356543.848276]: Bno055Message(t: 1510356543.8602753, pt: 1510356543.848276, at: 2.309, n: 0, euler: (0.0, 0.0, 0.0), mag: (0.0, 0.0, 0.0), gyro: (0.0, 0.0, 0.0), accel: (0.0, 0.0, 0.0), linaccel: (0.0, 0.0, 0.0), quat: (0.0, 0.0, 0.0, 0.0))
[DEBUG, 1510356544.10419]: Bno055Message(t: 1510356544.1128943, pt: 1510356544.10419, at: 2.587, n: 0, euler: (-0.001090830782496456, -0.03599741582238305, 0.0), mag: (4.375, 1.5, 22.1875), gyro: (0.0022, -0.0011, -0.0011), accel: (-0.45, 0.93, -0.01), linaccel: (0.17, 0.19, 0.26), quat: (0.0472, 0.0187, 0.0002, 0.0))
[DEBUG, 1510356544.1259058]: Bno055Message(t: 1510356544.13765, pt: 1510356544.1259058, at: 2.611, n: 0, euler: (-0.001090830782496456, -0.03599741582238305, 0.0), mag: (4.0625, -0.75, 24.1875), gyro: (-0.0078, -0.0022, 0.0033), accel: (-0.52, 0.93, 9.96), linaccel: (-0.15, 0.19, 0.21), quat: (0.0471, 0.0187, 0.0002, 0.0))
[DEBUG, 1510356544.1583743]: Bno055Message(t: 1510356544.167855, pt: 1510356544.1583743, at: 2.636, n: 0, euler: (-0.001090830782496456, -0.03599741582238305, 0.0), mag: (4.0625, -0.75, 24.1875), gyro: (0.0, -0.0011, 0.0), accel: (-0.1, 0.96, 9.96), linaccel: (0.26, 0.03, 0.24), quat: (0.0471, 0.0187, 0.0002, 0.0))
[DEBUG, 1510356544.2352564]: Bno055Message(t: 1510356544.244342, pt: 1510356544.2352564, at: 2.659, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (3.6875, -0.75, 24.5625), gyro: (-0.0033, 0.0022, -0.0011), accel: (-0.62, 0.8, 9.96), linaccel: (0.03, 0.04, 0.27), quat: (0.0471, 0.0187, 0.0002, 0.0))
[DEBUG, 1510356544.2352564]: Bno055Message(t: 1510356544.2462618, pt: 1510356544.2352564, at: 2.685, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (3.6875, -0.75, 24.5625), gyro: (-0.0078, 0.0033, 0.0022), accel: (-0.56, 0.85, -0.01), linaccel: (-0.2, -0.07, 0.18), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.2352564]: Bno055Message(t: 1510356544.2475302, pt: 1510356544.2352564, at: 2.71, n: 0, euler: (-0.09381144729469522, -0.03599741582238305, 0.0), mag: (4.0625, -0.375, 24.1875), gyro: (0.0056, -0.0111, 0.0), accel: (-0.38, 0.96, 10.02), linaccel: (0.22, 0.08, 0.36), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.2474506]: Bno055Message(t: 1510356544.2664301, pt: 1510356544.2474506, at: 2.738, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.0625, -0.375, 24.1875), gyro: (-0.0011, 0.0033, 0.0011), accel: (-0.78, -0.01, -0.01), linaccel: (-0.41, -0.02, 0.1), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.2800303]: Bno055Message(t: 1510356544.2832072, pt: 1510356544.2800303, at: 2.761, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.375, 0.0, 24.5625), gyro: (0.0044, -0.0011, -0.0011), accel: (-0.48, 0.98, 10.04), linaccel: (-0.12, 0.05, 0.28), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.3030152]: Bno055Message(t: 1510356544.3132303, pt: 1510356544.3030152, at: 2.788, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.375, 0.0, 24.5625), gyro: (-0.0011, -0.0056, 0.0), accel: (-0.36, 0.87, -0.01), linaccel: (0.0, 0.05, 0.15), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.3254473]: Bno055Message(t: 1510356544.3292472, pt: 1510356544.3254473, at: 2.812, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.75, 0.0, 23.75), gyro: (0.0, 0.0, 0.0011), accel: (-0.46, 0.96, 10.02), linaccel: (-0.06, -0.05, 0.27), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.3480835]: Bno055Message(t: 1510356544.352003, pt: 1510356544.3480835, at: 2.838, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.75, 0.0, 23.75), gyro: (0.0011, 0.0, -0.0022), accel: (-0.42, 0.98, 10.02), linaccel: (-0.05, 0.05, 0.16), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.3808048]: Bno055Message(t: 1510356544.399764, pt: 1510356544.3808048, at: 2.86, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.375, 0.0, 24.1875), gyro: (-0.0022, -0.0011, 0.0011), accel: (-0.34, 0.87, 10.02), linaccel: (-0.04, 0.07, 0.27), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.4030302]: Bno055Message(t: 1510356544.4136171, pt: 1510356544.4030302, at: 2.886, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.375, 0.0, 24.1875), gyro: (-0.0033, 0.0022, 0.0044), accel: (-0.29, 0.92, 10.02), linaccel: (0.06, 0.0, 0.14), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.4897058]: Bno055Message(t: 1510356544.4980526, pt: 1510356544.4897058, at: 2.909, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.75, -0.375, 23.75), gyro: (-0.0033, 0.0022, 0.0), accel: (-0.38, 0.96, -0.01), linaccel: (0.09, 0.06, 0.32), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.4897058]: Bno055Message(t: 1510356544.4999518, pt: 1510356544.4897058, at: 2.935, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.75, -0.0625, -0.0625), gyro: (0.0, 0.0011, -0.0011), accel: (-0.44, 0.9, 9.91), linaccel: (-0.07, -0.02, 0.16), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.4897058]: Bno055Message(t: 1510356544.5012996, pt: 1510356544.4897058, at: 2.96, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.75, -0.0625, 23.75), gyro: (0.0011, -0.0056, 0.0011), accel: (-0.23, 0.9, -0.01), linaccel: (0.01, 0.02, 0.28), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.5030053]: Bno055Message(t: 1510356544.5268881, pt: 1510356544.5030053, at: 2.987, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.75, -0.0625, 23.75), gyro: (0.0, -0.0033, 0.0022), accel: (-0.27, 0.93, 9.91), linaccel: (0.08, 0.01, 0.15), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.5897615]: Bno055Message(t: 1510356544.5929866, pt: 1510356544.5897615, at: 3.01, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.375, -0.0625, 25.0), gyro: (-0.0011, 0.0011, 0.0022), accel: (-0.4, 0.94, 9.91), linaccel: (0.0, 0.0, 0.31), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.5897615]: Bno055Message(t: 1510356544.5949178, pt: 1510356544.5897615, at: 3.037, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.375, -0.0625, 25.0), gyro: (0.0011, 0.0033, -0.0011), accel: (-0.34, 0.96, 9.91), linaccel: (0.02, 0.03, 0.15), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.5897615]: Bno055Message(t: 1510356544.5962014, pt: 1510356544.5897615, at: 3.059, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.375, -0.375, 25.375), gyro: (0.0, 0.0011, -0.0011), accel: (-0.33, 0.94, -0.01), linaccel: (0.03, 0.04, 0.32), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.6022043]: Bno055Message(t: 1510356544.6222022, pt: 1510356544.6022043, at: 3.086, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.375, -0.375, -0.0625), gyro: (0.0011, -0.0033, 0.0011), accel: (-0.39, 0.93, 9.94), linaccel: (-0.02, 0.01, 0.18), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.6572487]: Bno055Message(t: 1510356544.6637642, pt: 1510356544.6572487, at: 3.11, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.0625, 0.0, 24.5625), gyro: (0.0022, -0.0011, 0.0011), accel: (-0.36, 0.95, -0.01), linaccel: (0.01, 0.02, 0.32), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.6572487]: Bno055Message(t: 1510356544.6652074, pt: 1510356544.6572487, at: 3.137, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.0625, -0.0625, -0.0625), gyro: (-0.0011, 0.0011, 0.0), accel: (-0.4, 0.91, 9.88), linaccel: (-0.03, 0.0, 0.12), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.7016344]: Bno055Message(t: 1510356544.716061, pt: 1510356544.7016344, at: 3.162, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.375, -0.375, -0.0625), gyro: (0.0, -0.0044, 0.0), accel: (-0.31, 0.97, 9.88), linaccel: (-0.04, 0.01, 0.32), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.7016344]: Bno055Message(t: 1510356544.7180023, pt: 1510356544.7016344, at: 3.187, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.375, -0.375, -0.0625), gyro: (0.0011, -0.0022, 0.0022), accel: (-0.37, 0.97, 9.88), linaccel: (0.0, 0.02, 0.19), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.7247996]: Bno055Message(t: 1510356544.732154, pt: 1510356544.7247996, at: 3.21, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (2.875, -0.375, 24.5625), gyro: (0.0011, 0.0, -0.0033), accel: (-0.37, 0.94, -0.01), linaccel: (-0.01, 0.05, 0.3), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.8008547]: Bno055Message(t: 1510356544.8056722, pt: 1510356544.8008547, at: 3.235, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (2.875, -0.375, -0.0625), gyro: (-0.0022, -0.0011, -0.0033), accel: (-0.4, 0.95, 9.91), linaccel: (-0.03, 0.02, 0.15), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.8008547]: Bno055Message(t: 1510356544.8075204, pt: 1510356544.8008547, at: 3.26, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.375, 0.0, 25.75), gyro: (0.0011, -0.0022, -0.0011), accel: (-0.36, 0.94, 10.03), linaccel: (0.0, 0.01, 0.27), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.8008547]: Bno055Message(t: 1510356544.8087814, pt: 1510356544.8008547, at: 3.287, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.375, -0.0625, -0.0625), gyro: (-0.0011, 0.0033, -0.0011), accel: (-0.39, 0.92, 9.9), linaccel: (0.0, 0.01, 0.15), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.823613]: Bno055Message(t: 1510356544.8259676, pt: 1510356544.823613, at: 3.31, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (3.6875, -0.375, 25.75), gyro: (-0.0011, 0.0033, 0.0011), accel: (-0.37, 0.94, -0.01), linaccel: (-0.02, 0.01, 0.3), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.8464534]: Bno055Message(t: 1510356544.8550417, pt: 1510356544.8464534, at: 3.338, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (3.6875, -0.375, -0.0625), gyro: (-0.0011, 0.0, 0.0), accel: (-0.37, 0.93, 9.9), linaccel: (-0.02, 0.01, 0.14), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.8802512]: Bno055Message(t: 1510356544.8855512, pt: 1510356544.8802512, at: 3.359, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.0625, 0.0, 24.1875), gyro: (-0.0011, -0.0044, 0.0011), accel: (-0.36, 0.93, 10.02), linaccel: (0.0, 0.01, 0.26), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.9027185]: Bno055Message(t: 1510356544.917149, pt: 1510356544.9027185, at: 3.382, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.0625, -0.0625, -0.0625), gyro: (0.0, -0.0011, -0.0011), accel: (-0.36, 0.92, 9.92), linaccel: (0.0, 0.0, 0.17), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.9252746]: Bno055Message(t: 1510356544.9359727, pt: 1510356544.9252746, at: 3.407, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.0625, -0.0625, 25.75), gyro: (0.0011, -0.0033, 0.0022), accel: (-0.34, 0.96, 10.05), linaccel: (0.01, 0.03, 0.29), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.9485483]: Bno055Message(t: 1510356544.9512343, pt: 1510356544.9485483, at: 3.433, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.0625, -0.0625, 25.75), gyro: (0.0, 0.0022, 0.0022), accel: (-0.35, 0.94, 9.98), linaccel: (0.0, 0.02, 0.15), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.9714758]: Bno055Message(t: 1510356544.978259, pt: 1510356544.9714758, at: 3.458, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.0625, -0.75, 25.75), gyro: (-0.0011, 0.0011, 0.0), accel: (-0.42, 0.92, 10.03), linaccel: (-0.05, 0.02, 0.28), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356544.9942749]: Bno055Message(t: 1510356544.9996386, pt: 1510356544.9942749, at: 3.481, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.0625, -0.375, 24.1875), gyro: (0.0, 0.0011, -0.0011), accel: (-0.42, 0.94, -0.01), linaccel: (0.02, 0.02, 0.17), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356545.0493343]: Bno055Message(t: 1510356545.061469, pt: 1510356545.0493343, at: 3.505, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.0625, -0.0625, -0.0625), gyro: (-0.0011, -0.0011, 0.0011), accel: (-0.37, 0.92, 10.06), linaccel: (0.02, 0.0, 0.3), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356545.0493343]: Bno055Message(t: 1510356545.063519, pt: 1510356545.0493343, at: 3.531, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.0625, -0.375, 24.1875), gyro: (0.0022, -0.0044, 0.0), accel: (-0.39, 0.94, -0.01), linaccel: (-0.01, 0.02, 0.18), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356545.1482716]: Bno055Message(t: 1510356545.153541, pt: 1510356545.1482716, at: 3.556, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.375, -0.0625, -0.0625), gyro: (-0.0011, -0.0011, 0.0033), accel: (-0.39, 0.96, 10.04), linaccel: (-0.01, 0.04, 0.28), quat: (0.0471, 0.0186, 0.0002, 0.0))
[log buffer end]
[Actuators @ node.py:81][DEBUG] 2017-11-10 18:29:05,157: logging message buffer (len=16715)
[Actuators @ node.py:79][DEBUG] 2017-11-10 18:29:06,358: [log buffer start]
[DEBUG, 1510356545.1482716]: Bno055Message(t: 1510356545.1596882, pt: 1510356545.1482716, at: 3.581, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.375, -0.0625, 24.1875), gyro: (-0.0022, 0.0, -0.0011), accel: (-0.37, 0.94, -0.01), linaccel: (-0.01, 0.0, 0.16), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356545.1482716]: Bno055Message(t: 1510356545.160993, pt: 1510356545.1482716, at: 3.606, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.375, 0.0, -0.0625), gyro: (0.0011, 0.0, 0.0011), accel: (-0.35, 0.95, 10.01), linaccel: (-0.01, 0.02, 0.26), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356545.1482716]: Bno055Message(t: 1510356545.178196, pt: 1510356545.1482716, at: 3.632, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.375, -0.375, 23.375), gyro: (0.0022, 0.0, 0.0011), accel: (-0.35, 0.96, -0.01), linaccel: (0.0, 0.03, 0.26), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356545.1940405]: Bno055Message(t: 1510356545.208013, pt: 1510356545.1940405, at: 3.654, n: 0, euler: (-0.09381144729469522, -0.037088246604879506, 0.0), mag: (4.375, -0.0625, -0.0625), gyro: (0.0011, -0.0011, -0.0011), accel: (-0.37, 0.93, 10.03), linaccel: (-0.01, 0.03, 0.27), quat: (0.0471, 0.0186, 0.0002, 0.0))
[DEBUG, 1510356545.1940405]: Bno055Message(t: 1510356545.219184, pt: 1510356545.1940405, at: 3.68, n: 0, euler: (-0.001090830782496456, -0.001090830782496456, 0.0), mag: (4.375, -0.0625, 25.0), gyro: (0.0, -0.0033, -0.0011), accel: (-0.36, 0.92, 10.03), linaccel: (-0.01, 0.03, 0.29), quat: (0.0471, 0.0186, 0.0002, 0.0))
